eventId,title,domains
1572,Coded Odyssey,Chemistry|Kaggle|ML|Web-dev
1573,Python Calls,App-dev|Cybersecurity|Data science|Python
1574,Understanding Projects,Deep Learning|Networking
1575,Job Coding,Big Data|Chemistry
1576,Code Control,Big Data|Chemistry|Networking|Python
1577,Art Odyssey,App-dev|Biology|Chemistry
1578,Computer Dive,Big Data|Data science|Kaggle|Web-dev
1579,Assumptions Understanding,App-dev|Networking
1580,Low Trail,Blockchain|Cybersecurity|Deep Learning|Kaggle|ML
1581,Coded Exhaled,Java|Networking
1582,Intelligent Sea,Big Data|Deep Learning
1583,Division Chemistry,App-dev|Chemistry|Cybersecurity|IOT|Java
1584,Computer Last,Biology|Cybersecurity|IOT|Kaggle
1585,Grasping Speed,Big Data|Blockchain|Chemistry|Cybersecurity
1586,Grasping Retention,App-dev|Chemistry|Cybersecurity|ML|Networking
1587,Coded Wastes,Blockchain|Networking
1588,Little Odyssey,Biology|Data science|Python
1589,Assumptions Calls,Deep Learning|ML
1590,Identify Kaggle,App-dev|Big Data|Kaggle
1591,Understanding Chemistry,Blockchain|Data science|Web-dev
1592,Writing Study,Cybersecurity|Data science|Deep Learning|Web-dev
1593,Grasping Reaction,App-dev|Blockchain|Cybersecurity|Data science
1594,Kaggle Profession,IOT|Java
1595,Python Check,App-dev|Python|Web-dev
1596,Leve Getting,Chemistry|Python
1597,GitHub Then,Big Data|Deep Learning|Physics
1598,Assumptions Professor,Chemistry|Deep Learning
1599,Viral Control,Blockchain|Kaggle|ML|Physics
1600,Regular Pro,App-dev|Data science|Physics|Web-dev
1601,Parameter Chemistry,Networking|Physics
1602,Applied Dive,Biology|Blockchain|Data science|IOT|ML
1603,Identify Room,Chemistry|ML|Physics
1604,Applied Trail,Big Data|Networking
1605,Identify Study,Big Data|Blockchain
1606,Assumptions Trail,Big Data|Blockchain|Kaggle|Physics|Web-dev
1607,Features Profession,Chemistry|Cybersecurity|Physics
1608,Knowledge Project,Deep Learning|Kaggle
1609,Plethora Acceptance,App-dev|Biology|IOT|Java|Networking
1610,Writing Retention,App-dev|Physics
1611,Intelligent Lock,Big Data|Blockchain|Deep Learning|IOT|Networking
1612,Coding Wasted,Blockchain|Python|Web-dev
1613,Virus Odyssey,Chemistry|Data science|IOT
1614,Plethora Professor,Deep Learning|Java
1615,Data Sea,Big Data|Chemistry
1616,Identify Coding,Data science|IOT
1617,Computer Running,Big Data|Web-dev
1618,Python Projects,IOT|Java
1619,Applied Length,Cybersecurity|Java|Networking
1620,Virus Pro,Big Data|Chemistry|Data science|ML
1621,High Wastes,App-dev|Biology|Java
1622,Coding Length,Big Data|Cybersecurity
1623,Features Exhaled,App-dev|IOT|Java
1624,Job Exhaled,App-dev|Deep Learning|Java|Python|Web-dev
1625,Little Understanding,Big Data|ML|Web-dev
1626,Art Throwing,Big Data|Blockchain|Java|ML|Networking
1627,Art Lock,ML|Physics
1628,Low Pro,Cybersecurity|Java|Physics|Web-dev
1629,Coding Throwing,App-dev|Big Data|IOT|Python
1630,Virus Coding,Java|Web-dev
1631,Intelligent Understanding,Biology|Cybersecurity|Kaggle|Python
1632,Recommend Running,Chemistry|Deep Learning|Java|Physics
1633,Nearest Odyssey,Big Data|Cybersecurity|Deep Learning|Kaggle|ML
1634,Writing Ocean,Deep Learning|Physics
1635,Compute Odyssey,Deep Learning|Kaggle
1636,Recommend Wastes,Deep Learning|IOT|Kaggle|ML
1637,Secure Professor,Blockchain|Cybersecurity|Data science|Kaggle
1638,Art Running,Biology|Data science|Kaggle|Networking
1639,Python Getting,Big Data|Chemistry|IOT|Web-dev
1640,Code Odyssey,Biology|Python
1641,Viral Lake,Big Data|Data science|Deep Learning|Physics|Python
1642,Word Check,Blockchain|Chemistry|Cybersecurity|Data science|Physics
1643,Knowledge Understanding,App-dev|Deep Learning|IOT|Networking|Web-dev
1644,Job Speed,Big Data|ML
1645,Kaggle Speed,Big Data|Cybersecurity|Deep Learning|IOT
1646,Network Projects,Chemistry|Kaggle
1647,Plethora Project,Data science|Web-dev
1648,Prism Wastes,Chemistry|Kaggle|Python
1649,Kaggle Chemistry,Blockchain|Cybersecurity|Java|Web-dev
1650,Parameter Control,IOT|Python
1651,High Lock,Biology|Data science|Deep Learning|Java
1652,Writing Dive,Blockchain|Chemistry
1653,Java Running,Big Data|Deep Learning|ML
1654,Nearest First,App-dev|Cybersecurity|Data science|ML|Web-dev
1655,Lesson Then,App-dev|Java|Kaggle|Web-dev
1656,Virus Sea,Biology|IOT
1657,Identify Understanding,Biology|Chemistry|Cybersecurity|Kaggle
1658,Freedom Lock,App-dev|Blockchain|Kaggle|Web-dev
1659,Little Professor,ML|Physics
1660,Recommend Project,Biology|Chemistry|Java
1661,Assumptions Study,Data science|Kaggle|ML|Web-dev
1662,Art Projection,Big Data|Chemistry|Deep Learning|Web-dev
1663,Low Done,Biology|Networking|Physics
1664,Replica Exhaled,Cybersecurity|Kaggle
1665,High Projection,Blockchain|Data science|Kaggle|ML|Python
1666,Leve Trail,App-dev|Deep Learning|Kaggle|Networking|Python
1667,Kaggle Dive,Cybersecurity|Physics|Web-dev
1668,Secure Sea,Big Data|Data science|Java|Networking|Python
1669,Data Understanding,Deep Learning|IOT|ML|Physics
1670,Assumptions Length,IOT|Python|Web-dev
1671,High Projects,Blockchain|Java|ML|Networking|Physics
1672,Square Professional,App-dev|Deep Learning|Kaggle|Physics
1673,Python Speed,App-dev|Data science|IOT|Kaggle|Physics
1674,Network Calls,Blockchain|Chemistry|Deep Learning|Physics|Web-dev
1675,Parameter First,App-dev|Deep Learning|Kaggle
1676,Decoding Projects,Java|ML|Networking
1677,Secure Profession,Cybersecurity|Data science|Deep Learning|Java|Kaggle
1678,Job Proofs,Big Data|Cybersecurity|Data science|IOT|Kaggle
1679,Regular Project,App-dev|Data science|IOT|Networking
1680,Division Ocean,Cybersecurity|ML
1681,Plethora Pro,App-dev|Blockchain|Physics
1682,Assumptions First,Deep Learning|Python
1683,Code Pro,Blockchain|Deep Learning|IOT|ML
1684,Knowledge Wasted,Biology|Java
1685,Network Proofs,Blockchain|Java|ML|Python
1686,Lambda Kaggle,App-dev|Big Data|Data science|Kaggle|Physics
1687,Division Profession,Java|Networking|Physics|Web-dev
1688,Code Trail,App-dev|Biology|Blockchain|ML
1689,Low Reaction,Data science|Web-dev
1690,Understanding Calls,Big Data|Data science|Physics
1691,Factual Calls,App-dev|Big Data|Data science|Kaggle|Web-dev
1692,Factual Retention,Big Data|ML
1693,Identify Then,Blockchain|Data science|IOT
1694,Applied Sea,Blockchain|Chemistry|Deep Learning|Physics
1695,Network Acceptance,Blockchain|Physics
1696,Writing Length,Data science|Deep Learning|Java|ML|Python
1697,Assumptions Kaggle,Blockchain|IOT
1698,Understanding Running,Blockchain|Deep Learning|Java|Physics
1699,Secure Professional,App-dev|Biology|Chemistry|Java|Python
1700,Low Speed,App-dev|Blockchain|IOT
1701,Virus Professor,App-dev|Big Data|Chemistry|Python|Web-dev
1702,Grasping Story,Biology|Physics|Python
1703,Coding Coding,Big Data|Data science|Deep Learning|Java|Python
1704,Lesson Calls,Chemistry|ML|Networking|Physics
1705,High Understanding,App-dev|Blockchain|Physics
1706,Regular Professional,Deep Learning|IOT|Kaggle|ML|Networking
1707,Regular Last,Biology|Java
1708,Low Running,Cybersecurity|Web-dev
1709,Learning Throwing,Data science|Java|Kaggle|ML|Networking
1710,Prism Control,IOT|ML|Python
1711,Knowledge Projects,Big Data|Data science|Physics|Python
1712,Applied Understanding,Physics|Python
1713,Factual Projects,Deep Learning|ML
1714,Secure Kaggle,Big Data|Blockchain|Data science|Python
1715,Replica Running,Blockchain|Cybersecurity|IOT|ML
1716,Division Wasted,Biology|Data science|Networking|Physics
1717,Viral Profession,Big Data|IOT
1718,Data Project,App-dev|Big Data
1719,Square Kaggle,Networking|Physics|Web-dev
1720,Java Lock,Cybersecurity|Java|Python
1721,Applied Retention,Big Data|Data science|ML|Networking
1722,Regular Projection,Big Data|Cybersecurity|Data science|Deep Learning|Java
1723,Assumptions Project,Networking|Python|Web-dev
1724,Parameter Lake,Chemistry|Data science|Python
1725,Prism Pro,Biology|Cybersecurity|Kaggle|Web-dev
1726,Network Running,Cybersecurity|ML|Web-dev
1727,Prism Last,App-dev|Biology|ML|Python|Web-dev
1728,Secure Reaction,App-dev|Cybersecurity
1729,Secure Study,Blockchain|Python
1730,High Sea,Blockchain|Cybersecurity|Deep Learning|ML|Networking
1731,Lambda Throwing,Big Data|Chemistry|Deep Learning|IOT
1732,Virus Acceptance,Deep Learning|Java|Networking
1733,Writing Acceptance,Big Data|Blockchain|Kaggle|Networking
1734,GitHub Study,Big Data|Blockchain|Deep Learning
1735,Computer Done,Cybersecurity|Deep Learning|Kaggle|ML|Networking
1736,Replica Last,Biology|Data science|Deep Learning|ML|Web-dev
1737,Parameter Check,App-dev|Cybersecurity|ML|Python
1738,Learning Speed,App-dev|Big Data|IOT
1739,Word Wasted,App-dev|Chemistry|Deep Learning|ML
1740,Recommend Study,Big Data|Chemistry|IOT
1741,Nearest Running,Blockchain|Data science|Kaggle
1742,Factual Wasted,Big Data|Deep Learning|Networking|Web-dev
1743,Reading Odyssey,Big Data|Data science|Deep Learning|Java
1744,Lesson Proofs,App-dev|ML|Networking|Physics
1745,Learning Trail,Cybersecurity|Data science|ML|Networking|Web-dev
1746,Intelligent Length,Biology|IOT|Kaggle|Python|Web-dev
1747,Identify Chemistry,App-dev|Cybersecurity|IOT|Kaggle
1748,Replica Done,Java|Physics|Python
1749,Kaggle Length,Biology|Chemistry|IOT|Networking|Web-dev
1750,Compute First,Big Data|Cybersecurity
1751,Decoding Story,App-dev|Biology|Deep Learning|IOT|Java
1752,Writing Kaggle,Biology|Cybersecurity
1753,Domain Trail,Blockchain|Data science|Networking
1754,Coded Done,Biology|Blockchain|Cybersecurity|IOT|Networking
1755,Features Running,Cybersecurity|Deep Learning|Physics
1756,Division Proofs,Biology|Blockchain|Chemistry|IOT
1757,Features Length,IOT|ML
1758,Reading Normalisation,Cybersecurity|IOT|Java
1759,Square Dive,Java|Physics
1760,Nearest Then,Blockchain|Cybersecurity|Data science|ML|Physics
1761,Understanding Ocean,Networking|Web-dev
1762,Domain Dive,Kaggle|Python
1763,Job Lock,Biology|Cybersecurity|IOT|Python
1764,Coding First,Chemistry|Java
1765,Learning Lock,App-dev|Java|ML
1766,Kaggle Pro,App-dev|Biology|Blockchain|Deep Learning
1767,GitHub Dive,App-dev|Blockchain
1768,Python Trail,Biology|Deep Learning|Java
1769,Parameter Ocean,Big Data|IOT|Java|Physics|Python
1770,Recommend First,Biology|Java
1771,Art Calls,Biology|IOT|ML|Physics|Python
1772,Java Kaggle,Blockchain|Chemistry|Cybersecurity|Networking
1773,Python Throwing,Chemistry|Java
1774,Computer Professional,App-dev|Biology|Cybersecurity|Java|ML
1775,Compute Ocean,App-dev|Data science|IOT|Kaggle|Networking
1776,Grasping Understanding,App-dev|Networking|Python
1777,Network Kaggle,Biology|Chemistry|ML|Web-dev
1778,Secure Wastes,Biology|Kaggle|Python
1779,Regular Profession,Big Data|Biology|Data science|Web-dev
1780,Code Running,Java|ML|Networking|Web-dev
1781,Square Reaction,Biology|Blockchain|ML|Networking|Physics
1782,Job Running,Biology|Deep Learning|Web-dev
1783,Freedom Dive,Deep Learning|Kaggle|ML
1784,Leve Done,Big Data|Networking
1785,Job Trail,Big Data|Blockchain|Cybersecurity|Physics
1786,Grasping Professor,Blockchain|Cybersecurity|Python|Web-dev
1787,Square Odyssey,App-dev|Biology|Chemistry|Deep Learning|Java
1788,Virus Professional,Blockchain|IOT
1789,Secure Chemistry,Blockchain|Cybersecurity
1790,Secure Throwing,App-dev|Biology|IOT|Networking|Web-dev
1791,GitHub First,App-dev|Chemistry|Java|Kaggle
1792,Huge Acceptance,Chemistry|Data science|Java
1793,Assumptions Reaction,Big Data|Cybersecurity|Deep Learning|ML|Web-dev
1794,Secure Wasted,Kaggle|Python
1795,Lesson Projects,Chemistry|Cybersecurity
1796,Plethora Ocean,Cybersecurity|Java|Python
1797,Code Kaggle,Cybersecurity|IOT|Physics
1798,Nearest Proofs,App-dev|Kaggle|ML|Physics|Web-dev
1799,Learning Coding,Biology|Java|Kaggle
1800,Viral Projection,Cybersecurity|Java|Kaggle|ML
1801,Code Check,Chemistry|Web-dev
1802,Replica Projection,Cybersecurity|Networking
1803,Leve Room,Data science|Kaggle|Web-dev
1804,Little Professional,ML|Python
1805,Data Retention,Biology|Data science|IOT|Kaggle|Networking
1806,Compute Wastes,Data science|Networking|Python|Web-dev
1807,Word Projects,Big Data|Java|Kaggle
1808,Plethora Exhaled,Biology|Data science|ML|Networking|Physics
1809,Reading Lock,Cybersecurity|Deep Learning|Python
1810,Coding Lock,Big Data|ML
1811,Easy Odyssey,App-dev|Physics|Python
1812,GitHub Professor,App-dev|Blockchain|Chemistry|Data science|Kaggle
1813,Learning Kaggle,App-dev|Big Data|Biology
1814,Understanding Pro,Big Data|Biology|IOT|Networking|Web-dev
1815,Intelligent Last,Cybersecurity|IOT|Physics|Web-dev
1816,Recommend Coding,Biology|Networking|Python
1817,Secure Acceptance,Java|ML
1818,Kaggle Exhaled,Big Data|Chemistry|Data science|Java|Kaggle
1819,Lesson Throwing,Big Data|Cybersecurity|Deep Learning|Web-dev
1820,Prism Room,Blockchain|Chemistry|Deep Learning|IOT
1821,Learning Profession,Biology|Cybersecurity|ML|Physics
1822,Nearest Retention,Cybersecurity|Data science|Kaggle
1823,Features Story,Java|Physics
1824,Square Control,App-dev|Big Data|Physics|Python
1825,Nearest Dive,Blockchain|IOT|Networking|Python
1826,Lambda Lake,Blockchain|ML|Networking
1827,Replica Ocean,ML|Networking|Physics
1828,Computer Project,Biology|Chemistry
1829,Little Study,Big Data|IOT
1830,Coding Control,App-dev|Big Data|Blockchain|Data science|Kaggle
1831,Data Story,Blockchain|Chemistry
1832,Features Then,Chemistry|Cybersecurity|IOT|Networking
1833,Nearest Acceptance,Biology|Chemistry|Kaggle|Web-dev
1834,Viral Then,Data science|Networking|Python
1835,Freedom Pro,Cybersecurity|Deep Learning|Java|ML|Python
1836,Lambda Wastes,Data science|Java|Web-dev
1837,Grasping Study,Physics|Web-dev
1838,Applied Profession,Blockchain|Chemistry
1839,Python First,App-dev|Chemistry|ML
1840,Low Wastes,Big Data|Chemistry|Data science|Java|Python
1841,Plethora Done,Biology|Kaggle
1842,Word Last,App-dev|Blockchain|Chemistry|Data science|ML
1843,Division Reaction,Big Data|Physics
1844,Recommend Reaction,Big Data|Cybersecurity|Java|Python
1845,Viral Speed,Deep Learning|Physics
1846,Job Lake,Chemistry|Data science|IOT|ML|Web-dev
1847,High Control,Data science|ML|Python
1848,Virus Length,Biology|IOT
1849,Computer Getting,Big Data|Data science|Java|Kaggle|ML
1850,Knowledge Ocean,Big Data|Networking
1851,Reading Room,Blockchain|Data science|Java|ML|Python
1852,GitHub Check,App-dev|Biology|Java|ML|Physics
1853,Huge Study,ML|Networking|Physics
1854,Recommend Lock,Chemistry|IOT|Networking|Web-dev
1855,Applied Lake,Biology|IOT|Web-dev
1856,Replica Kaggle,App-dev|Blockchain|Cybersecurity|Web-dev
1857,Recommend Lake,Chemistry|Cybersecurity|Kaggle|Networking
1858,Leve Coding,Big Data|Cybersecurity|Data science|Deep Learning
1859,Virus Room,App-dev|Cybersecurity|IOT|Kaggle|Python
1860,Intelligent Calls,Big Data|IOT|Kaggle|ML|Networking
1861,Assumptions Speed,Big Data|Deep Learning|Kaggle|ML|Physics
1862,Lesson Coding,Cybersecurity|Data science|IOT|ML|Python
1863,Decoding Done,Big Data|Biology|Chemistry|IOT|Networking
1864,Secure Check,Big Data|Kaggle|Python
1865,Coding Normalisation,Big Data|Java|ML
1866,Compute Lake,IOT|Python
1867,Low Professor,Python|Web-dev
1868,Freedom Then,Cybersecurity|IOT|Physics
1869,Leve Throwing,App-dev|Networking
1870,Assumptions Normalisation,App-dev|Deep Learning
1871,Factual Trail,Cybersecurity|Deep Learning|Web-dev
1872,Python Projection,Biology|Cybersecurity
1873,Plethora Coding,App-dev|Big Data|Chemistry|Deep Learning|ML
1874,Grasping Throwing,App-dev|Deep Learning|IOT|Physics
1875,Assumptions Professional,Biology|Physics
1876,Reading Getting,Big Data|Data science
1877,Replica Projects,Chemistry|Cybersecurity|Deep Learning
1878,Viral Coding,Deep Learning|Kaggle|ML
1879,Writing Wastes,Biology|IOT
1880,Nearest Professional,Biology|Cybersecurity|Kaggle|ML|Python
1881,Python Done,Biology|ML|Physics
1882,Writing Done,Chemistry|Cybersecurity|Kaggle|Networking
1883,Compute Understanding,App-dev|Biology|Cybersecurity|Deep Learning|Python
1884,Decoding Control,Blockchain|Deep Learning|Networking|Python
1885,Grasping Ocean,Biology|IOT|Python
1886,High Length,App-dev|IOT|Python
1887,Computer Chemistry,Data science|Kaggle|Networking
1888,Art Kaggle,Java|Physics
1889,Low Study,Big Data|Biology|Java|Physics
1890,Kaggle Wasted,Cybersecurity|IOT|ML|Python|Web-dev
1891,Writing Professor,Big Data|Blockchain
1892,Writing Chemistry,Biology|Cybersecurity|Data science|ML|Physics
1893,Java Retention,Biology|Data science|Deep Learning|ML|Physics
1894,Understanding Length,App-dev|Kaggle|Networking|Python
1895,Lesson Speed,Blockchain|ML|Python
1896,Prism Study,App-dev|Big Data|Data science|IOT
1897,Virus Wasted,Chemistry|Java|Physics
1898,Compute Length,Biology|Chemistry
1899,Parameter Profession,App-dev|Big Data|Biology|Physics|Python
1900,Little Projection,Chemistry|Cybersecurity|Deep Learning|Networking|Web-dev
1901,Square Check,Big Data|Biology|Chemistry|Deep Learning|IOT
1902,Identify Retention,Blockchain|IOT|Java|Networking|Web-dev
1903,Python Pro,App-dev|Big Data|Cybersecurity|Data science|ML
1904,Computer Reaction,Chemistry|Kaggle|Networking|Physics|Python
1905,Applied Projects,Cybersecurity|Networking
1906,Easy Professional,Blockchain|Chemistry|Cybersecurity|Java
1907,Little Length,ML|Python
1908,Knowledge Story,Kaggle|Physics|Python
1909,Plethora Throwing,Big Data|Biology|Kaggle|Physics
1910,Factual Wastes,Blockchain|Chemistry|Networking|Physics
1911,Replica Professional,App-dev|Big Data|IOT|ML|Networking
1912,Network Control,Biology|Networking|Physics
1913,Leve Dive,Blockchain|Data science|Python
1914,Intelligent Study,Data science|Kaggle|Web-dev
1915,Java Calls,App-dev|Java|ML
1916,Coding Proofs,Blockchain|Cybersecurity|Java|ML
1917,Lambda Getting,ML|Networking
1918,Regular Then,Blockchain|Cybersecurity|Deep Learning|ML|Python
1919,Grasping Pro,Big Data|IOT|ML|Physics|Web-dev
1920,Word Getting,Big Data|Biology|Data science|Python
1921,Plethora Control,Biology|Data science|IOT|Networking|Python
1922,Intelligent Chemistry,Big Data|Blockchain|Chemistry|Networking|Physics
1923,Applied Proofs,Blockchain|Data science|Deep Learning|Java|Networking
1924,Lambda Retention,Chemistry|Kaggle
1925,Grasping Getting,Big Data|Data science|Java|Networking|Physics
1926,Learning Project,App-dev|Blockchain|Physics
1927,Identify Control,Blockchain|Data science
1928,Replica Dive,Data science|Deep Learning
1929,Understanding Study,Blockchain|Cybersecurity|Data science|ML|Physics
1930,Learning Length,App-dev|Chemistry|Java|Networking
1931,Lesson Retention,Biology|Blockchain|Data science|Deep Learning|Python
1932,Replica Calls,Cybersecurity|Data science|IOT|Python
1933,Writing Getting,Biology|Chemistry|Data science
1934,Huge Check,App-dev|Data science|Kaggle|Networking|Web-dev
1935,Recommend Pro,App-dev|ML
1936,Word Coding,IOT|Java|Web-dev
1937,Learning Story,App-dev|Blockchain|IOT|Physics|Python
1938,Computer Pro,Blockchain|ML|Networking|Physics|Python
1939,Features Proofs,Big Data|Data science|Java|Networking|Physics
1940,Division Getting,Cybersecurity|Deep Learning|Web-dev
1941,Network Story,Big Data|IOT
1942,Network Done,App-dev|Cybersecurity|Kaggle|Physics
1943,High Exhaled,Deep Learning|Java
1944,Assumptions Pro,Biology|Cybersecurity|Data science|ML|Python
1945,Job Profession,Big Data|Biology|Cybersecurity|Data science|Python
1946,Easy Lock,Cybersecurity|ML
1947,Easy Normalisation,Chemistry|Deep Learning|Physics|Web-dev
1948,Virus Wastes,App-dev|Biology|Data science|Deep Learning|Physics
1949,Coding Ocean,Chemistry|IOT|ML|Physics
1950,Applied Pro,Big Data|Blockchain|IOT|Networking|Web-dev
1951,Factual Coding,Biology|ML
1952,Lambda Story,Chemistry|Cybersecurity|Deep Learning|IOT|Physics
1953,Understanding Throwing,Big Data|Deep Learning|IOT
1954,Low Getting,Data science|ML
1955,Factual Length,Blockchain|Data science|Java|Kaggle|Python
1956,Code Acceptance,Biology|Chemistry|Cybersecurity
1957,Word Then,App-dev|Biology|Deep Learning|IOT|ML
1958,Secure Retention,App-dev|Blockchain|Chemistry|Kaggle|Physics
1959,Lambda Room,Blockchain|Cybersecurity|Physics
1960,Parameter Acceptance,Chemistry|Kaggle|Networking
1961,Data Reaction,Big Data|Deep Learning
1962,Domain Study,App-dev|Biology|Python
1963,GitHub Professional,Big Data|Biology|Blockchain|Java
1964,Prism Then,App-dev|Data science|Java|Physics
1965,Intelligent Pro,Big Data|Blockchain|IOT|ML
1966,Regular Wasted,Data science|Web-dev
1967,High Retention,Big Data|Cybersecurity|Python
1968,Identify Projection,Java|Physics
1969,Prism Coding,Cybersecurity|Data science|Java|Python|Web-dev
1970,Leve Speed,Chemistry|Data science|Java
1971,Easy Dive,App-dev|IOT|Java
1972,Writing Check,Biology|Data science
1973,Compute Project,Chemistry|Data science|Java|ML|Web-dev
1974,Learning Professional,Cybersecurity|Data science|ML
1975,Code Then,Biology|Deep Learning
1976,Secure Projection,Java|ML|Python|Web-dev
1977,Replica Getting,Cybersecurity|Data science|Networking|Physics
1978,Replica Wasted,Biology|Networking
1979,Decoding Wastes,App-dev|Physics
1980,Intelligent First,Big Data|Deep Learning|Java|Physics|Python
1981,Assumptions Ocean,App-dev|Blockchain|Networking|Python
1982,GitHub Lock,Cybersecurity|Kaggle|Python
1983,Compute Pro,App-dev|Chemistry
1984,Art Understanding,Cybersecurity|Data science
1985,Java Acceptance,Kaggle|Python
1986,Lesson First,Java|Kaggle|ML|Networking
1987,High Check,App-dev|Data science|Kaggle|Physics
1988,Art Length,App-dev|Chemistry|Data science|Deep Learning
1989,Decoding Retention,App-dev|Python
1990,Intelligent Professional,Big Data|Biology|IOT|Java|Web-dev
1991,Huge Speed,App-dev|Biology|Cybersecurity
1992,Coded Ocean,Chemistry|Java
1993,GitHub Trail,Data science|IOT
1994,Decoding Lock,Big Data|ML|Networking|Physics
1995,Compute Running,Chemistry|Kaggle|Networking|Python
1996,Intelligent Coding,Biology|Java|Kaggle|ML|Python
1997,Word First,Cybersecurity|Data science
1998,Factual Odyssey,App-dev|Data science|Deep Learning|Kaggle|ML
1999,Factual Then,Big Data|Deep Learning|Physics|Python
2000,Little Wasted,Blockchain|Deep Learning
